Tahun,Provinsi,APM_SD,APM_SMP,APM_SMA,IPM_Laki_Laki,IPM_Perempuan,PPK,PSN (Stunting),RLS
2010,Sumatera Utara,95.33,74.76,55.72,80.14,73.9,8868.91,15.03,8.51
2011,Aceh,92.51,74.87,61.37,79.85,74.35,7654.09,33.66,8.32
2011,Bali,90.08,69.53,59.48,81.96,78.53,12827.02,26.12,7.77
2011,Banten,92.41,71.01,46.24,80.81,75.62,10844.11,7.12,7.95
2011,Bengkulu,92.6,68.81,50.78,79.34,73.14,8422.94,19.98,7.93
2011,Daerah Istimewa Yogyakarta,92.04,69.48,59.25,85.08,81.32,12311.39,21.38,8.53
2011,Daerah Khusus Jakarta,90.26,69.66,49.91,86.84,84.17,16237.41,0.16,10.4
2011,Gorontalo,90.03,60.43,44.46,74.93,66.81,7946.58,27.28,6.89
2011,Jambi,92.36,67.43,49.46,79.14,71.58,8858.07,16.42,7.48
2011,Jawa Barat,92.26,69.89,42.45,79.33,72.4,9069.95,17.7,7.46
2011,Jawa Tengah,90.2,69.92,47.17,78.32,73.41,9110.33,23.02,6.74
2011,Jawa Timur,91.9,71.78,49.29,79.83,74.47,9744.36,24.9,6.79
2011,Kalimantan Barat,92.3,59.05,36.86,76.3,67.87,7320.01,58.78,6.32
2011,Kalimantan Selatan,92.24,66.35,43.36,79.89,72.68,10375.19,25.86,7.37
2011,Kalimantan Tengah,92.15,66.62,44.99,78.7,71.18,9199.48,54.5,7.68
2011,Kalimantan Timur,92.29,72.5,55.52,83.74,73.7,10094.98,23.64,8.79
2011,Kalimantan Utara,92.8,68.47,55.97,77.77,69.51,7650.99,82.7,7.92
2011,Kepulauan Bangka Belitung,90.92,60.85,41.92,78.57,71.88,10957.5,5.96,7.19
2011,Kepulauan Riau,92.24,74.29,56.85,83.44,79.49,12336.12,26.48,9.46
2011,Lampung,91.63,67.06,46.05,77.52,71.24,8209.73,10.86,7.28
2011,Maluku,88.38,63.19,52.78,77.35,72.63,7633.53,12.64,8.72
2011,Maluku Utara,89.83,65.99,52.36,77.11,70.26,6731.88,16.64,7.98
2011,Nusa Tenggara Barat,92.61,76.56,53.41,77.9,71.6,8746.12,35.48,6.07
2011,Nusa Tenggara Timur,91.97,56.51,40.33,73.52,69.0,6486.94,49.68,6.6
2011,Papua,69.6,44.44,30.82,78.64,71.31,5226.29,0.0,5.6
2011,Papua Barat,87.77,56.68,48.33,75.44,62.52,6624.27,15.94,6.82
2011,Papua Barat Daya,89.96,62.11,41.55,77.1,65.2,5889.77,46.24,6.78
2011,Papua Pegunungan,70.6,43.14,22.71,59.65,52.39,2562.52,23.84,2.6
2011,Papua Selatan,83.39,44.7,28.32,74.8,62.95,6727.87,0.98,6.77
2011,Papua Tengah,68.3,41.31,18.43,65.45,53.79,4780.87,26.38,4.51
2011,Riau,91.63,66.26,53.31,80.06,72.41,9997.92,22.08,8.29
2011,Sulawesi Barat,89.18,62.76,48.41,74.93,68.26,7751.04,16.84,6.65
2011,Sulawesi Selatan,89.48,65.87,48.17,79.45,74.92,9285.22,23.2,7.33
2011,Sulawesi Tengah,90.08,62.99,48.5,76.17,70.95,8448.02,20.06,7.69
2011,Sulawesi Tenggara,88.55,64.22,51.32,78.18,71.84,8038.08,42.34,7.67
2011,Sulawesi Utara,85.88,60.94,50.15,79.15,76.13,9407.08,13.68,8.68
2011,Sumatera Barat,93.44,67.77,54.78,79.95,76.89,9368.19,45.88,8.2
2011,Sumatera Selatan,89.57,64.74,45.79,77.99,73.38,9062.79,5.16,7.42
2011,Sumatera Utara,91.61,68.08,57.48,80.14,73.9,9070.85,14.22,8.61
2012,Aceh,94.66,78.61,61.82,79.85,74.35,7906.73,31.48,8.36
2012,Bali,91.01,74.46,63.55,81.96,78.53,13009.59,24.21,8.05
2012,Banten,93.67,73.79,53.0,80.81,75.62,11033.67,6.86,8.06
2012,Bengkulu,94.1,71.97,50.83,79.34,73.14,8692.52,18.69,8.01
2012,Daerah Istimewa Yogyakarta,96.11,72.44,63.54,85.08,81.32,12564.5,20.34,8.63
2012,Daerah Khusus Jakarta,90.48,70.31,54.25,86.84,84.17,16554.45,0.23,10.43
2012,Gorontalo,92.0,60.48,45.47,74.93,66.81,8231.61,25.44,6.92
2012,Jambi,94.1,69.56,46.09,79.14,71.58,9083.78,15.36,7.69
2012,Jawa Barat,93.41,73.54,51.24,79.33,72.4,9311.16,16.75,7.52
2012,Jawa Tengah,92.05,72.52,51.11,78.32,73.41,9370.02,21.86,6.77
2012,Jawa Timur,92.93,74.42,52.36,79.83,74.47,10013.26,23.4,6.85
2012,Kalimantan Barat,92.93,59.72,37.44,76.3,67.87,7560.65,55.34,6.62
2012,Kalimantan Selatan,93.16,66.94,49.39,79.89,72.68,10616.75,24.43,7.48
2012,Kalimantan Tengah,96.03,65.11,43.55,78.7,71.18,9443.23,50.8,7.73
2012,Kalimantan Timur,94.06,74.12,60.34,83.74,73.7,10392.05,22.52,8.83
2012,Kalimantan Utara,93.1,69.4,57.19,77.77,69.51,7859.35,76.55,8.03
2012,Kepulauan Bangka Belitung,94.12,63.28,42.93,78.57,71.88,11163.18,5.73,7.25
2012,Kepulauan Riau,94.5,78.67,63.53,83.44,79.49,12589.32,24.59,9.58
2012,Lampung,93.5,72.08,46.14,77.52,71.24,8457.82,10.28,7.3
2012,Maluku,90.05,66.03,50.2,77.35,72.63,7795.42,12.02,8.8
2012,Maluku Utara,92.59,64.43,56.76,77.11,70.26,6937.68,15.82,8.04
2012,Nusa Tenggara Barat,93.61,77.44,53.81,77.9,71.6,8972.97,33.84,6.33
2012,Nusa Tenggara Timur,92.16,55.83,38.19,73.52,69.0,6647.52,46.99,6.71
2012,Papua,70.78,43.61,29.16,78.64,71.31,5663.13,0.0,5.73
2012,Papua Barat,88.84,57.9,44.98,75.44,62.52,6802.18,15.52,6.87
2012,Papua Barat Daya,90.26,63.04,42.77,77.1,65.2,6117.36,42.97,6.91
2012,Papua Pegunungan,70.9,44.07,23.93,59.65,52.39,2798.12,21.97,2.73
2012,Papua Selatan,83.69,45.63,29.54,74.8,62.95,6960.38,2.04,6.9
2012,Papua Tengah,68.6,42.24,19.65,65.45,53.79,5013.38,24.99,4.64
2012,Riau,92.62,70.18,53.06,80.06,72.41,10157.57,20.49,8.34
2012,Sulawesi Barat,91.29,61.75,44.54,74.93,68.26,7948.54,17.37,6.76
2012,Sulawesi Selatan,90.61,69.68,54.2,79.45,74.92,9534.35,21.95,7.37
2012,Sulawesi Tengah,90.79,62.36,52.25,76.17,70.95,8625.59,19.33,7.73
2012,Sulawesi Tenggara,92.54,68.84,50.67,78.18,71.84,8249.08,39.67,7.76
2012,Sulawesi Utara,87.78,62.39,51.15,79.15,76.13,9624.43,12.74,8.71
2012,Sumatera Barat,95.77,70.08,55.68,79.95,76.89,9559.1,42.79,8.27
2012,Sumatera Selatan,92.79,67.94,49.34,77.99,73.38,9302.3,4.88,7.5
2012,Sumatera Utara,93.35,70.57,60.29,80.14,73.9,9272.79,13.41,8.72
2013,Aceh,97.09,82.57,63.43,79.85,74.35,8159.36,29.3,8.44
2013,Bali,94.11,80.69,67.04,81.96,78.53,13192.16,22.3,8.1
2013,Banten,96.24,78.17,53.28,80.81,75.62,11223.24,6.6,8.17
2013,Bengkulu,97.37,73.07,60.32,79.34,73.14,8962.09,17.4,8.09
2013,Daerah Istimewa Yogyakarta,98.75,75.64,64.86,85.08,81.32,12817.62,19.3,8.72
2013,Daerah Khusus Jakarta,96.07,75.46,55.4,86.84,84.17,16871.49,0.3,10.47
2013,Gorontalo,95.93,64.26,48.91,74.93,66.81,8516.64,23.6,6.96
2013,Jambi,96.43,73.23,52.13,79.14,71.58,9309.49,14.3,7.8
2013,Jawa Barat,97.08,76.76,52.25,79.33,72.4,9552.38,15.8,7.58
2013,Jawa Tengah,95.68,74.94,51.81,78.32,73.41,9629.71,20.7,6.8
2013,Jawa Timur,96.1,77.36,53.3,79.83,74.47,10282.16,21.9,6.9
2013,Kalimantan Barat,94.39,59.53,44.79,76.3,67.87,7801.29,51.9,6.69
2013,Kalimantan Selatan,96.74,69.57,50.05,79.89,72.68,10858.31,23.0,7.59
2013,Kalimantan Tengah,97.41,68.15,45.43,78.7,71.18,9686.98,47.1,7.79
2013,Kalimantan Timur,95.76,75.79,62.91,83.74,73.7,10689.13,21.4,8.87
2013,Kalimantan Utara,93.41,70.33,58.42,77.77,69.51,8067.71,70.4,8.1
2013,Kepulauan Bangka Belitung,95.72,63.83,50.8,78.57,71.88,11368.85,5.5,7.32
2013,Kepulauan Riau,97.64,83.31,67.62,83.44,79.49,12842.53,22.7,9.63
2013,Lampung,97.41,74.96,53.48,77.52,71.24,8705.91,9.7,7.32
2013,Maluku,92.25,67.06,55.59,77.35,72.63,7957.31,11.4,8.81
2013,Maluku Utara,95.47,70.73,59.54,77.11,70.26,7143.47,15.0,8.27
2013,Nusa Tenggara Barat,96.71,80.21,58.0,77.9,71.6,9199.82,32.2,6.54
2013,Nusa Tenggara Timur,93.53,59.32,47.3,73.52,69.0,6808.09,44.3,6.76
2013,Papua,72.57,45.76,36.73,78.64,71.31,6099.96,0.0,5.74
2013,Papua Barat,89.71,60.9,53.8,75.44,62.52,6980.09,15.1,6.91
2013,Papua Barat Daya,90.57,63.97,44.0,77.1,65.2,6344.95,39.7,7.03
2013,Papua Pegunungan,71.21,45.0,25.16,59.65,52.39,3033.73,20.1,2.85
2013,Papua Selatan,84.0,46.56,30.77,74.8,62.95,7192.89,3.1,7.02
2013,Papua Tengah,68.91,43.17,20.88,65.45,53.79,5245.89,23.6,4.76
2013,Riau,95.33,74.23,58.74,80.06,72.41,10317.22,18.9,8.38
2013,Sulawesi Barat,93.52,62.0,52.22,74.93,68.26,8146.04,17.9,6.87
2013,Sulawesi Selatan,95.67,69.79,54.26,79.45,74.92,9783.47,20.7,7.45
2013,Sulawesi Tengah,90.27,63.72,58.38,76.17,70.95,8803.16,18.6,7.82
2013,Sulawesi Tenggara,95.15,69.68,55.5,78.18,71.84,8460.07,37.0,7.93
2013,Sulawesi Utara,91.61,64.55,57.26,79.15,76.13,9841.78,11.8,8.79
2013,Sumatera Barat,97.1,72.56,61.0,79.95,76.89,9750.02,39.7,8.28
2013,Sumatera Selatan,95.12,72.06,51.67,77.99,73.38,9541.82,4.6,7.53
2013,Sumatera Utara,95.64,73.98,62.19,80.14,73.9,9474.73,12.6,8.79
2014,Aceh,97.8,85.2,69.2,79.85,74.35,8412.0,27.12,8.71
2014,Bali,95.29,84.58,70.83,81.96,78.53,13374.73,20.39,8.11
2014,Banten,96.69,79.56,56.87,80.81,75.62,11412.8,6.34,8.19
2014,Bengkulu,98.03,76.44,64.61,79.34,73.14,9231.67,16.11,8.28
2014,Daerah Istimewa Yogyakarta,98.98,82.2,68.46,85.08,81.32,13070.73,18.26,8.84
2014,Daerah Khusus Jakarta,96.84,79.61,58.79,86.84,84.17,17188.53,0.37,10.54
2014,Gorontalo,96.74,68.29,56.07,74.93,66.81,8801.67,21.76,6.97
2014,Jambi,97.15,77.34,59.22,79.14,71.58,9535.2,13.24,7.92
2014,Jawa Barat,97.6,79.3,56.48,79.33,72.4,9793.6,14.85,7.71
2014,Jawa Tengah,96.45,78.57,58.11,78.32,73.41,9889.4,19.54,6.93
2014,Jawa Timur,96.98,80.94,60.0,79.83,74.47,10551.07,20.4,7.05
2014,Kalimantan Barat,95.75,64.23,50.06,76.3,67.87,8041.93,48.46,6.83
2014,Kalimantan Selatan,97.44,72.4,55.04,79.89,72.68,11099.87,21.57,7.6
2014,Kalimantan Tengah,98.13,75.4,51.75,78.7,71.18,9930.73,43.4,7.82
2014,Kalimantan Timur,96.81,78.96,67.41,83.74,73.7,10986.2,20.28,9.04
2014,Kalimantan Utara,93.71,71.26,59.65,77.77,69.51,8276.07,64.25,8.35
2014,Kepulauan Bangka Belitung,96.49,71.83,56.93,78.57,71.88,11574.53,5.27,7.35
2014,Kepulauan Riau,98.22,83.36,70.52,83.44,79.49,13095.73,20.81,9.64
2014,Lampung,97.98,77.98,57.64,77.52,71.24,8954.0,9.12,7.48
2014,Maluku,93.74,73.1,62.6,77.35,72.63,8119.2,10.78,9.15
2014,Maluku Utara,96.21,75.03,63.1,77.11,70.26,7349.27,14.18,8.34
2014,Nusa Tenggara Barat,97.62,82.29,64.11,77.9,71.6,9426.67,30.56,6.67
2014,Nusa Tenggara Timur,94.56,65.86,52.15,73.52,69.0,6968.67,41.61,6.85
2014,Papua,78.36,53.68,43.11,78.64,71.31,6536.8,0.0,5.76
2014,Papua Barat,92.76,68.18,62.29,75.44,62.52,7158.0,14.68,6.96
2014,Papua Barat Daya,90.87,64.9,45.23,77.1,65.2,6572.53,36.43,7.15
2014,Papua Pegunungan,71.51,45.93,26.39,59.65,52.39,3269.33,18.23,2.97
2014,Papua Selatan,84.3,47.49,32.0,74.8,62.95,7425.4,4.16,7.14
2014,Papua Tengah,69.21,44.1,22.11,65.45,53.79,5478.4,22.21,4.88
2014,Riau,96.42,77.67,62.31,80.06,72.41,10476.87,17.31,8.47
2014,Sulawesi Barat,94.97,68.37,56.65,74.93,68.26,8343.53,18.43,6.88
2014,Sulawesi Selatan,96.39,73.18,59.1,79.45,74.92,10032.6,19.45,7.49
2014,Sulawesi Tengah,91.77,70.62,63.13,76.17,70.95,8980.73,17.87,7.89
2014,Sulawesi Tenggara,95.97,74.77,61.91,78.18,71.84,8671.07,34.33,8.02
2014,Sulawesi Utara,93.42,72.32,61.69,79.15,76.13,10059.13,10.86,8.86
2014,Sumatera Barat,97.92,75.61,66.52,79.95,76.89,9940.93,36.61,8.29
2014,Sumatera Selatan,96.13,75.87,57.92,77.99,73.38,9781.33,4.32,7.66
2014,Sumatera Utara,96.29,78.33,65.8,80.14,73.9,9676.67,11.79,8.93
2015,Aceh,97.99,85.55,69.82,79.85,74.35,8664.64,24.94,8.77
2015,Bali,95.64,84.78,71.53,81.96,78.53,13557.3,18.48,8.26
2015,Banten,96.98,79.84,57.04,80.81,75.62,11602.36,6.08,8.27
2015,Bengkulu,98.1,76.88,64.97,79.34,73.14,9501.24,14.82,8.29
2015,Daerah Istimewa Yogyakarta,99.23,82.86,68.6,85.08,81.32,13323.85,17.22,9.0
2015,Daerah Khusus Jakarta,96.91,80.2,59.04,86.84,84.17,17505.58,0.44,10.7
2015,Gorontalo,97.09,68.71,56.24,74.93,66.81,9086.7,19.92,7.05
2015,Jambi,97.68,77.94,59.41,79.14,71.58,9760.91,12.18,7.96
2015,Jawa Barat,97.68,79.55,56.73,79.33,72.4,10034.82,13.9,7.86
2015,Jawa Tengah,96.57,78.66,58.27,78.32,73.41,10149.09,18.38,7.03
2015,Jawa Timur,97.38,81.16,60.31,79.83,74.47,10819.97,18.9,7.14
2015,Kalimantan Barat,96.09,64.55,50.32,76.3,67.87,8282.58,45.02,6.93
2015,Kalimantan Selatan,97.75,72.51,55.58,79.89,72.68,11341.42,20.14,7.76
2015,Kalimantan Tengah,98.54,75.76,52.36,78.7,71.18,10174.48,39.7,8.03
2015,Kalimantan Timur,97.0,79.06,67.78,83.74,73.7,11283.27,19.16,9.15
2015,Kalimantan Utara,91.83,77.25,62.34,77.77,69.51,8484.42,58.1,8.36
2015,Kepulauan Bangka Belitung,96.66,72.42,57.02,78.57,71.88,11780.21,5.04,7.46
2015,Kepulauan Riau,98.68,83.77,71.23,83.44,79.49,13348.94,18.92,9.65
2015,Lampung,98.32,78.2,58.39,77.52,71.24,9202.09,8.54,7.56
2015,Maluku,94.34,73.29,63.07,77.35,72.63,8281.09,10.16,9.16
2015,Maluku Utara,96.65,75.38,63.2,77.11,70.26,7555.06,13.36,8.37
2015,Nusa Tenggara Barat,97.8,82.83,64.97,77.9,71.6,9653.52,28.92,6.71
2015,Nusa Tenggara Timur,94.95,66.32,52.51,73.52,69.0,7129.24,38.92,6.93
2015,Papua,78.56,54.21,43.22,78.64,71.31,6973.64,0.0,5.99
2015,Papua Barat,92.9,68.29,62.4,75.44,62.52,7335.91,14.26,7.01
2015,Papua Barat Daya,91.17,65.83,46.45,77.1,65.2,6800.12,33.16,7.28
2015,Papua Pegunungan,71.81,46.86,27.61,59.65,52.39,3504.94,16.36,3.1
2015,Papua Selatan,84.6,48.42,33.22,74.8,62.95,7657.91,5.22,7.27
2015,Papua Tengah,69.51,45.03,23.33,65.45,53.79,5710.91,20.82,5.01
2015,Riau,96.63,78.22,62.6,80.06,72.41,10636.52,15.72,8.49
2015,Sulawesi Barat,95.29,68.92,56.78,74.93,68.26,8541.03,18.96,6.94
2015,Sulawesi Selatan,96.84,73.51,59.47,79.45,74.92,10281.73,18.2,7.64
2015,Sulawesi Tengah,92.35,71.1,63.32,76.17,70.95,9158.3,17.14,7.97
2015,Sulawesi Tenggara,96.15,75.43,62.23,78.18,71.84,8882.06,31.66,8.18
2015,Sulawesi Utara,93.97,73.02,62.23,79.15,76.13,10276.48,9.92,8.88
2015,Sumatera Barat,98.12,76.0,66.9,79.95,76.89,10131.85,33.52,8.42
2015,Sumatera Selatan,96.41,76.18,58.27,77.99,73.38,10020.85,4.04,7.77
2015,Sumatera Utara,96.47,78.48,66.69,80.14,73.9,9878.61,10.98,9.03
2016,Aceh,98.16,85.73,70.0,79.85,74.35,8768.0,22.76,8.86
2016,Bali,95.75,84.99,71.71,81.96,78.53,13279.0,16.57,8.36
2016,Banten,97.22,79.93,57.21,80.81,75.62,11469.0,5.82,8.37
2016,Bengkulu,98.22,77.02,65.29,79.34,73.14,9492.0,13.53,8.37
2016,Daerah Istimewa Yogyakarta,99.21,83.05,68.96,85.08,81.32,13229.0,16.18,9.12
2016,Daerah Khusus Jakarta,97.01,80.35,59.3,86.84,84.17,17468.0,0.51,10.88
2016,Gorontalo,97.23,68.89,56.37,74.93,66.81,9175.0,18.08,7.12
2016,Jambi,97.81,78.09,59.52,79.14,71.58,9795.0,11.12,8.07
2016,Jawa Barat,97.82,79.76,56.92,79.33,72.4,10035.0,12.95,7.95
2016,Jawa Tengah,96.64,78.89,58.49,78.32,73.41,10153.0,17.22,7.15
2016,Jawa Timur,97.49,81.35,60.76,79.83,74.47,10715.0,17.4,7.23
2016,Kalimantan Barat,96.22,64.69,50.43,76.3,67.87,8348.0,41.58,6.98
2016,Kalimantan Selatan,98.05,72.7,55.91,79.89,72.68,11307.0,18.71,7.89
2016,Kalimantan Tengah,98.67,75.92,52.5,78.7,71.18,10155.0,36.0,8.13
2016,Kalimantan Timur,97.13,79.2,67.92,83.74,73.7,11355.0,18.04,9.24
2016,Kalimantan Utara,92.18,77.46,62.8,77.77,69.51,8434.0,51.95,8.49
2016,Kepulauan Bangka Belitung,96.75,72.75,57.22,78.57,71.88,11960.0,4.81,7.62
2016,Kepulauan Riau,98.83,84.06,71.58,83.44,79.49,13359.0,17.03,9.67
2016,Lampung,98.46,78.34,58.85,77.52,71.24,9156.0,7.96,7.63
2016,Maluku,94.5,73.4,63.49,77.35,72.63,8215.0,9.54,9.27
2016,Maluku Utara,96.75,75.68,63.47,77.11,70.26,7545.0,12.54,8.52
2016,Nusa Tenggara Barat,97.9,83.17,65.19,77.9,71.6,9575.0,27.28,6.79
2016,Nusa Tenggara Timur,95.24,66.56,52.87,73.52,69.0,7122.0,36.23,7.02
2016,Papua,78.66,54.26,43.27,78.64,71.31,6637.0,0.0,6.15
2016,Papua Barat,93.06,68.58,62.62,75.44,62.52,7175.0,13.84,7.06
2016,Papua Barat Daya,91.48,66.76,47.68,77.1,65.2,6985.0,29.89,7.4
2016,Papua Pegunungan,72.12,47.79,28.84,59.65,52.39,3770.0,14.49,3.22
2016,Papua Selatan,84.91,49.35,34.45,74.8,62.95,7892.0,6.28,7.39
2016,Papua Tengah,69.82,45.96,24.56,65.45,53.79,5945.0,19.43,5.13
2016,Riau,96.74,78.53,62.76,80.06,72.41,10465.0,14.13,8.59
2016,Sulawesi Barat,95.41,69.1,57.08,74.93,68.26,8450.0,19.49,7.14
2016,Sulawesi Selatan,96.99,73.67,59.62,79.45,74.92,10281.0,16.95,7.75
2016,Sulawesi Tengah,92.48,71.25,63.61,76.17,70.95,9034.0,16.41,8.12
2016,Sulawesi Tenggara,96.27,75.54,62.63,78.18,71.84,8871.0,28.99,8.32
2016,Sulawesi Utara,94.12,73.15,62.5,79.15,76.13,10148.0,8.98,8.96
2016,Sumatera Barat,98.23,76.19,67.12,79.95,76.89,10126.0,30.43,8.59
2016,Sumatera Selatan,96.59,76.43,58.59,77.99,73.38,9935.0,3.76,7.83
2016,Sumatera Utara,96.57,78.71,66.85,80.14,73.9,9744.0,10.17,9.12
2017,Aceh,98.54,86.31,70.15,79.85,74.35,8957.0,20.58,8.98
2017,Bali,96.09,85.32,72.4,81.96,78.53,13573.0,14.66,8.55
2017,Banten,97.56,80.59,57.88,80.81,75.62,11659.0,5.56,8.53
2017,Bengkulu,98.6,77.85,65.33,79.34,73.14,9778.0,12.24,8.47
2017,Daerah Istimewa Yogyakarta,99.29,83.25,69.66,85.08,81.32,13521.0,15.14,9.19
2017,Daerah Khusus Jakarta,97.64,80.72,59.54,86.84,84.17,17707.0,0.58,11.02
2017,Gorontalo,97.54,69.15,56.82,74.93,66.81,9532.0,16.24,7.28
2017,Jambi,98.41,78.57,59.98,79.14,71.58,9880.0,10.06,8.15
2017,Jawa Barat,98.05,80.29,57.22,79.33,72.4,10285.0,12.0,8.14
2017,Jawa Tengah,97.13,79.13,59.2,78.32,73.41,10377.0,16.06,7.27
2017,Jawa Timur,97.77,81.52,61.49,79.83,74.47,10973.0,15.9,7.34
2017,Kalimantan Barat,96.59,65.19,50.96,76.3,67.87,8472.0,38.14,7.05
2017,Kalimantan Selatan,98.45,73.37,57.15,79.89,72.68,11600.0,17.28,7.99
2017,Kalimantan Tengah,98.94,76.14,53.86,78.7,71.18,10492.0,32.3,8.29
2017,Kalimantan Timur,97.43,79.58,68.23,83.74,73.7,11612.0,16.92,9.36
2017,Kalimantan Utara,92.46,77.66,63.15,77.77,69.51,8643.0,45.8,8.62
2017,Kepulauan Bangka Belitung,97.42,73.06,57.69,78.57,71.88,12066.0,4.58,7.78
2017,Kepulauan Riau,98.93,84.28,71.98,83.44,79.49,13566.0,15.14,9.79
2017,Lampung,99.02,79.24,58.97,77.52,71.24,9413.0,7.38,7.79
2017,Maluku,95.5,73.99,63.65,77.35,72.63,8433.0,8.92,9.38
2017,Maluku Utara,97.01,76.26,63.52,77.11,70.26,7792.0,11.72,8.61
2017,Nusa Tenggara Barat,98.13,83.57,65.67,77.9,71.6,9877.0,25.64,6.9
2017,Nusa Tenggara Timur,95.4,67.16,53.32,73.52,69.0,7350.0,33.54,7.15
2017,Papua,78.83,56.13,43.48,78.64,71.31,6996.0,1.12,6.27
2017,Papua Barat,93.58,68.92,62.74,75.44,62.52,7493.0,13.42,7.15
2017,Papua Barat Daya,91.78,67.69,48.9,77.1,65.2,7218.0,26.62,7.52
2017,Papua Pegunungan,72.42,48.72,30.06,59.65,52.39,4003.0,12.62,3.34
2017,Papua Selatan,85.21,50.28,35.67,74.8,62.95,8125.0,7.34,7.51
2017,Papua Tengah,70.12,46.89,25.78,65.45,53.79,6178.0,18.04,5.25
2017,Riau,97.08,78.87,63.02,80.06,72.41,10677.0,12.54,8.76
2017,Sulawesi Barat,95.51,69.4,57.46,74.93,68.26,8736.0,20.02,7.31
2017,Sulawesi Selatan,97.49,74.36,59.86,79.45,74.92,10489.0,15.7,7.95
2017,Sulawesi Tengah,92.75,72.25,63.8,76.17,70.95,9311.0,15.68,8.29
2017,Sulawesi Tenggara,96.62,76.49,62.71,78.18,71.84,9094.0,26.32,8.46
2017,Sulawesi Utara,94.46,73.87,62.81,79.15,76.13,10422.0,8.04,9.14
2017,Sumatera Barat,98.64,76.47,67.3,79.95,76.89,10306.0,27.34,8.72
2017,Sumatera Selatan,97.16,76.89,59.06,77.99,73.38,10220.0,3.48,7.99
2017,Sumatera Utara,97.22,79.12,67.05,80.14,73.9,10036.0,9.36,9.25
2018,Aceh,99.1,86.38,70.26,79.85,74.35,9186.0,18.4,9.09
2018,Bali,96.19,86.0,73.0,81.96,78.53,13886.0,12.75,8.65
2018,Banten,97.97,80.91,58.72,80.81,75.62,11994.0,5.3,8.62
2018,Bengkulu,98.63,78.03,65.45,79.34,73.14,10162.0,10.95,8.61
2018,Daerah Istimewa Yogyakarta,99.5,83.61,70.22,85.08,81.32,13946.0,14.1,9.32
2018,Daerah Khusus Jakarta,98.03,80.81,60.01,86.84,84.17,18128.0,0.65,11.05
2018,Gorontalo,98.39,69.33,57.38,74.93,66.81,9839.0,14.4,7.46
2018,Jambi,99.04,79.38,60.92,79.14,71.58,10357.0,9.0,8.23
2018,Jawa Barat,98.25,81.01,57.33,79.33,72.4,10790.0,11.05,8.15
2018,Jawa Tengah,97.75,79.31,59.31,78.32,73.41,10777.0,14.9,7.35
2018,Jawa Timur,97.88,81.98,61.51,79.83,74.47,11380.0,14.4,7.39
2018,Kalimantan Barat,97.09,65.91,51.16,76.3,67.87,8860.0,34.7,7.12
2018,Kalimantan Selatan,98.8,73.84,57.78,79.89,72.68,12062.0,15.85,8.0
2018,Kalimantan Tengah,99.08,76.7,53.67,78.7,71.18,10931.0,28.6,8.37
2018,Kalimantan Timur,98.4,79.68,68.43,83.74,73.7,11917.0,15.8,9.48
2018,Kalimantan Utara,92.72,78.2,64.05,77.77,69.51,8943.0,39.65,8.87
2018,Kepulauan Bangka Belitung,97.71,73.96,57.86,78.57,71.88,12666.0,4.35,7.84
2018,Kepulauan Riau,99.12,84.59,72.9,83.44,79.49,13976.0,13.25,9.81
2018,Lampung,99.21,80.23,59.18,77.52,71.24,9858.0,6.8,7.82
2018,Maluku,95.8,74.08,63.68,77.35,72.63,8721.0,8.3,9.58
2018,Maluku Utara,97.09,76.31,63.88,77.11,70.26,7980.0,10.9,8.72
2018,Nusa Tenggara Barat,98.86,83.88,65.77,77.9,71.6,10284.0,24.0,7.03
2018,Nusa Tenggara Timur,96.12,68.14,53.67,73.52,69.0,7566.0,30.85,7.3
2018,Papua,79.14,57.09,44.31,78.64,71.31,7159.0,2.75,6.52
2018,Papua Barat,93.66,69.11,63.11,75.44,62.52,7816.0,13.0,7.27
2018,Papua Barat Daya,92.08,68.62,50.13,77.1,65.2,7450.0,23.35,7.65
2018,Papua Pegunungan,72.72,49.65,31.29,59.65,52.39,4235.0,10.75,3.47
2018,Papua Selatan,85.51,51.21,36.9,74.8,62.95,8357.0,8.4,7.64
2018,Papua Tengah,70.42,47.82,27.01,65.45,53.79,6410.0,16.65,5.38
2018,Riau,97.26,79.12,63.47,80.06,72.41,10968.0,10.95,8.92
2018,Sulawesi Barat,95.83,69.43,57.58,74.93,68.26,9051.0,20.55,7.5
2018,Sulawesi Selatan,98.03,75.13,60.03,79.45,74.92,10814.0,14.45,8.02
2018,Sulawesi Tengah,92.82,73.2,64.25,76.17,70.95,9488.0,14.95,8.52
2018,Sulawesi Tenggara,97.51,76.64,62.87,78.18,71.84,9262.0,23.65,8.69
2018,Sulawesi Utara,94.93,74.18,62.83,79.15,76.13,10731.0,7.1,9.24
2018,Sumatera Barat,98.66,77.08,67.48,79.95,76.89,10638.0,24.25,8.76
2018,Sumatera Selatan,97.85,76.91,59.87,77.99,73.38,10652.0,3.2,8.0
2018,Sumatera Utara,97.63,79.25,67.27,80.14,73.9,10391.0,8.55,9.34
2019,Aceh,99.12,86.48,70.35,79.85,74.35,9603.0,16.22,9.18
2019,Bali,96.81,86.75,73.01,81.96,78.53,14146.0,10.84,8.84
2019,Banten,97.98,81.93,58.8,80.81,75.62,12267.0,5.04,8.74
2019,Bengkulu,98.66,78.81,65.51,79.34,73.14,10409.0,9.66,8.73
